NAME,LATITUDE,LONGITUDE,DATE,PRCP,SNOW,TAVG,TMAX,TMIN
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-10,0.00,0.0,76,85,70
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-11,0.08,0.0,74,85,64
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-12,0.00,0.0,71,79,64
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-13,0.00,0.0,71,81,60
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-14,0.05,0.0,71,77,66
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-15,0.00,0.0,71,81,65
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-16,0.00,0.0,72,83,63
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-17,0.00,0.0,72,83,62
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-18,0.00,0.0,73,84,63
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-19,0.00,0.0,74,86,63
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-20,0.66,0.0,74,86,66
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-21,0.02,0.0,71,79,67
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-22,0.00,0.0,70,79,63
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-23,0.00,0.0,71,82,61
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-24,0.00,0.0,72,84,59
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-25,0.00,0.0,74,84,62
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-26,0.02,0.0,75,86,67
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-27,0.00,0.0,76,86,66
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-28,0.00,0.0,78,91,68
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-29,0.18,0.0,79,89,70
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-30,0.65,0.0,74,83,65
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-08-31,0.00,0.0,71,80,58
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-01,0.00,0.0,71,83,59
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-02,0.00,0.0,75,85,66
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-03,0.51,0.0,74,77,69
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-04,0.07,0.0,73,82,69
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-05,0.22,0.0,74,80,69
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-06,0.27,0.0,72,80,67
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-07,0.00,0.0,71,80,62
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-08,0.00,0.0,69,78,58
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-09,0.00,0.0,72,84,62
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-10,0.00,0.0,74,79,66
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-11,0.55,0.0,71,80,65
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-12,0.04,0.0,66,71,60
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-13,0.00,0.0,63,73,56
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-14,0.00,0.0,67,80,57
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-15,0.00,0.0,69,82,59
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-16,0.00,0.0,71,82,59
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-17,0.00,0.0,71,83,62
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-18,0.00,0.0,71,82,59
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-19,0.02,0.0,73,82,67
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-20,0.00,0.0,73,86,61
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-21,0.02,0.0,78,93,68
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-22,0.00,0.0,69,74,53
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-23,0.01,0.0,57,68,47
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-24,0.15,0.0,62,75,54
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-25,0.08,0.0,65,75,57
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-26,0.00,0.0,60,68,50
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-27,0.00,0.0,55,66,42
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-28,0.00,0.0,51,60,40
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-29,0.00,0.0,56,67,47
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-09-30,0.00,0.0,57,72,47
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-01,0.00,0.0,60,74,49
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-02,0.00,0.0,61,70,52
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-03,0.00,0.0,57,69,47
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-04,0.00,0.0,57,71,42
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-05,0.00,0.0,59,76,43
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-06,0.00,0.0,60,75,47
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-07,0.00,0.0,57,63,43
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-08,0.00,0.0,47,58,35
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-09,0.00,0.0,47,63,35
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-10,0.00,0.0,54,72,40
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-11,0.00,0.0,60,76,47
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-12,0.02,0.0,65,78,57
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-13,0.03,0.0,59,65,44
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-14,0.00,0.0,52,65,35
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-15,0.00,0.0,56,63,44
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-16,0.00,0.0,54,71,39
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-17,0.01,0.0,47,51,37
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-18,0.01,0.0,39,44,36
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-19,0.00,0.0,42,53,35
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-20,0.00,0.0,42,56,29
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-21,0.00,0.0,52,71,40
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-22,0.00,0.0,60,78,51
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-23,0.00,0.0,65,77,53
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-24,0.00,0.0,63,78,51
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-25,0.36,0.0,65,75,54
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-26,0.11,0.0,54,60,42
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-27,0.00,0.0,46,58,36
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-28,0.00,0.0,52,66,43
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-29,0.00,0.0,55,69,42
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-30,0.40,0.0,56,65,50
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-10-31,0.05,0.0,61,67,57
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-01,0.00,0.0,59,65,52
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-02,0.00,0.0,55,63,48
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-03,0.00,0.0,60,71,48
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-04,0.00,0.0,62,75,53
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-05,0.01,0.0,66,74,59
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-06,0.00,0.0,62,71,50
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-07,0.00,0.0,56,66,46
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-08,0.00,0.0,53,61,44
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-09,0.00,0.0,55,72,41
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-10,0.00,0.0,60,71,47
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-11,0.88,0.0,59,61,45
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-12,0.17,1.2,38,45,30
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-13,0.00,0.0,32,37,30
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-14,0.00,0.0,37,44,31
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-15,0.03,0.0,37,41,35
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-16,0.10,0.4,36,38,28
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-17,0.00,0.0,30,31,24
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-18,0.00,0.0,30,35,20
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-19,0.00,0.0,25,35,17
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-20,0.00,0.0,26,34,15
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-21,0.00,0.0,31,48,21
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-22,0.00,0.0,39,56,25
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-23,0.00,0.0,42,58,28
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-24,0.00,0.0,49,64,36
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-25,0.09,0.0,52,55,34
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-26,0.08,0.0,41,55,26
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-27,0.61,0.0,50,56,43
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-28,0.00,0.0,44,46,42
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-29,0.28,0.0,49,61,40
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-11-30,0.14,0.0,45,57,27
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-01,0.00,0.0,29,38,20
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-02,0.03,0.0,40,59,28
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-03,0.08,0.0,49,55,27
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-04,0.00,0.0,30,41,20
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-05,0.00,0.0,34,48,25
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-06,0.84,0.0,47,54,44
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-07,0.01,0.0,52,53,46
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-08,0.06,0.0,46,47,44
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-09,0.00,0.0,45,51,41
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-10,0.00,0.0,44,47,40
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-11,0.00,0.0,44,46,40
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-12,0.00,0.0,41,47,35
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-13,0.00,0.0,37,45,30
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-14,0.84,0.0,42,52,39
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-15,0.17,0.0,47,55,39
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-16,0.00,0.0,37,43,32
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-17,0.00,0.0,32,33,27
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-18,0.00,0.0,28,33,21
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-19,0.00,0.0,24,33,16
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-20,0.00,0.0,32,45,27
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-21,0.00,0.0,33,42,22
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-22,0.24,3.6,40,45,10
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-23,0.04,1.6,4,10,-8
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-24,0.00,0.0,3,14,-1
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-25,0.00,0.0,12,17,5
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-26,0.04,0.4,17,25,12
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-27,0.00,0.0,27,32,24
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-28,0.00,0.0,33,49,21
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-29,0.00,0.0,48,60,41
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-30,0.02,0.0,58,65,50
"CIN/NKY INTERNATIONAL AIRPORT, KY US",39.04443,-84.67241,2022-12-31,0.32,0.0,53,56,38
